Index,Address,Match,Exact,Address_2,Coords,Coords_2,Coords_3,Coords_4,Coords_5,Coords_6,Coords_7,Lon,Lat,Analysis (Copper),Analysis (Lead),City,Copper (ppb),Date Submitted,Lead (ppb),Sample Number,Street #,Street Name,Zip Code
4608,"2400  COVERT RD, FLINT, MI, 48509",Match,Exact,"2400 COVERT RD, FLINT, MI, 48509","-83.62576,43.0438",69570967.0,R,26.0,49.0,11505.0,2000.0,-83.62576,43.0438,Copper,Lead,BURTON,0.0,2016-01-24 12:08:16,0.0,LG02990,2400 ,COVERT RD,48509
4609,"2406 COVERT RD, FLINT, MI, 48509",Match,Exact,"2406 COVERT RD, FLINT, MI, 48509","-83.62578,43.044025",69570965.0,R,26.0,49.0,11505.0,2000.0,-83.62578,43.044025,Copper,Lead,BURTON,0.0,2016-04-25 13:24:50,0.0,LG39215,2406,COVERT RD,48509
4602,"2721 COVENTRY CT, FLINT, MI, 48503",Match,Exact,"2721 COVENTRY CT, FLINT, MI, 48503","-83.724495,43.00876",69565396.0,L,26.0,49.0,1600.0,5014.0,-83.724495,43.00876,Copper,Lead,FLINT,0.0,2016-03-16 09:57:45,3.0,LG24250,2721,COVENTRY CT,48503
4605,"6021  COVERED WAGONS TR, FLINT, MI, 48532",Match,Exact,"6021 COVERED WAGONS TRL, FLINT, MI, 48532","-83.80198,43.028816",69598593.0,L,26.0,49.0,10810.0,4002.0,-83.80198,43.028816,Copper,Lead,FLINT,130.0,2016-01-20 13:06:25,0.0,LG00925,6021 ,COVERED WAGONS TR,48532
4617,"3528  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3528 CRAIG DR, FLINT, MI, 48506","-83.64251,43.044697",69570418.0,R,26.0,49.0,2400.0,3007.0,-83.64251,43.044697,Copper,Lead,FLINT,90.0,2016-02-01 14:32:05,7.0,LG07052,3528 ,CRAIG DR,48506
4618,"3541  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3541 CRAIG DR, FLINT, MI, 48506","-83.641365,43.04471",69570460.0,L,26.0,49.0,2400.0,3006.0,-83.641365,43.04471,Copper,Lead,FLINT,50.0,2016-02-12 13:19:02,0.0,LG12941,3541 ,CRAIG DR,48506
4619,"3602 CRAIG DR, FLINT, MI, 48506",Match,Exact,"3602 CRAIG DR, FLINT, MI, 48506","-83.64126,43.044697",69570460.0,R,26.0,49.0,2400.0,3007.0,-83.64126,43.044697,Copper,Lead,FLINT,0.0,2016-04-22 13:28:09,1.0,LG38229,3602,CRAIG DR,48506
4610,"3041  COVERT RD, FLINT, MI, 48506",Match,Exact,"3041 COVERT RD, FLINT, MI, 48506","-83.625885,43.048424",69570950.0,L,26.0,49.0,12006.0,2014.0,-83.625885,43.048424,Copper,Lead,FLINT,0.0,2016-02-08 13:06:26,0.0,LG10727,3041 ,COVERT RD,48506
5941,"202 E ALMA AVE, FLINT, MI, 48505",Match,Exact,"202 E ALMA AVE, FLINT, MI, 48505","-83.70359,43.073063",69565899.0,R,26.0,49.0,200.0,2010.0,-83.70359,43.073063,Copper,Lead,FLINT,0.0,2016-03-31 07:41:48,0.0,LG30425,202,E ALMA AVE,48505
4611,"3068  COVERT RD, FLINT, MI, 48506",Match,Exact,"3068 COVERT RD, FLINT, MI, 48506","-83.625885,43.04885",69570950.0,R,26.0,49.0,12006.0,2015.0,-83.625885,43.04885,Copper,Lead,FLINT,0.0,2016-03-01 13:03:21,0.0,LG19156,3068 ,COVERT RD,48506
4614,"3502  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3502 CRAIG DR, FLINT, MI, 48506","-83.64286,43.044697",69570418.0,R,26.0,49.0,2400.0,3007.0,-83.64286,43.044697,Copper,Lead,FLINT,0.0,2016-02-01 13:31:58,1.0,LG06998,3502 ,CRAIG DR,48506
5945,"206 E ALMA AVE, FLINT, MI, 48505",Match,Exact,"206 E ALMA AVE, FLINT, MI, 48505","-83.70351,43.073063",69565899.0,R,26.0,49.0,200.0,2010.0,-83.70351,43.073063,Copper,Lead,FLINT,50.0,2016-03-16 08:18:25,0.0,LG24008,206,E ALMA AVE,48505
4615,"3510  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3510 CRAIG DR, FLINT, MI, 48506","-83.64275,43.044697",69570418.0,R,26.0,49.0,2400.0,3007.0,-83.64275,43.044697,Copper,Lead,FLINT,0.0,2016-01-21 16:21:56,0.0,LG02177,3510 ,CRAIG DR,48506
4616,"3516 CRAIG DR, FLINT, MI, 48506",Match,Exact,"3516 CRAIG DR, FLINT, MI, 48506","-83.64267,43.044697",69570418.0,R,26.0,49.0,2400.0,3007.0,-83.64267,43.044697,Copper,Lead,FLINT,0.0,2016-03-06 12:14:38,0.0,LG20736,3516,CRAIG DR,48506
5960,"1018  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1018 E ALMA AVE, FLINT, MI, 48505","-83.68696,43.07317",69566135.0,R,26.0,49.0,1700.0,1008.0,-83.68696,43.07317,Copper,Lead,FLINT,0.0,2016-01-21 13:34:50,0.0,LG01269,1018 ,E ALMA AVE,48505
4630,"3714  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3714 CRAIG DR, FLINT, MI, 48506","-83.639046,43.044678",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.639046,43.044678,Copper,Lead,FLINT,150.0,2016-01-31 12:37:03,2.0,LG06478,3714 ,CRAIG DR,48506
4628,"3705  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3705 CRAIG DR, FLINT, MI, 48506","-83.63915,43.044685",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63915,43.044685,Copper,Lead,FLINT,0.0,2016-02-02 13:27:52,0.0,LG07732,3705 ,CRAIG DR,48506
5959,"1014  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1014 E ALMA AVE, FLINT, MI, 48505","-83.687065,43.073166",69566135.0,R,26.0,49.0,1700.0,1008.0,-83.687065,43.073166,Copper,Lead,FLINT,0.0,2016-02-02 13:31:21,0.0,LG07859,1014 ,E ALMA AVE,48505
4629,"3709 CRAIG DR, FLINT, MI, 48506",Match,Exact,"3709 CRAIG DR, FLINT, MI, 48506","-83.63911,43.04469",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63911,43.04469,Copper,Lead,FLINT,100.0,2016-03-11 12:09:17,3.0,LG22441,3709,CRAIG DR,48506
4620,"3605  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3605 CRAIG DR, FLINT, MI, 48506","-83.64067,43.044716",69570460.0,L,26.0,49.0,2400.0,3006.0,-83.64067,43.044716,Copper,Lead,FLINT,60.0,2016-02-02 13:21:05,3.0,LG07471,3605 ,CRAIG DR,48506
5951,"737  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"737 E ALMA AVE, FLINT, MI, 48505","-83.69272,43.073128",69566123.0,L,26.0,49.0,1700.0,1011.0,-83.69272,43.073128,Copper,Lead,FLINT,60.0,2016-01-29 12:44:39,0.0,LG06066,737 ,E ALMA AVE,48505
4621,"3628  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3628 CRAIG DR, FLINT, MI, 48506","-83.63997,43.04466",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.63997,43.04466,Copper,Lead,FLINT,0.0,2016-01-19 16:27:17,0.0,LG00572,3628 ,CRAIG DR,48506
4623,"3628 CRAIG DR, FLINT, MI, 48506",Match,Exact,"3628 CRAIG DR, FLINT, MI, 48506","-83.63997,43.04466",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.63997,43.04466,Copper,Lead,FLINT,0.0,2016-05-03 13:31:45,0.0,LG42140,3628,CRAIG DR,48506
4624,"3629  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3629 CRAIG DR, FLINT, MI, 48506","-83.63997,43.04467",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63997,43.04467,Copper,Lead,FLINT,70.0,2016-02-06 11:39:51,2.0,LG10107,3629 ,CRAIG DR,48506
5955,"818  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"818 E ALMA AVE, FLINT, MI, 48505","-83.69024,43.073112",69566133.0,R,26.0,49.0,1700.0,1009.0,-83.69024,43.073112,Copper,Lead,FLINT,0.0,2016-01-26 12:24:08,2.0,LG04252,818 ,E ALMA AVE,48505
4625,"3701  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3701 CRAIG DR, FLINT, MI, 48506","-83.6392,43.044685",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.6392,43.044685,Copper,Lead,FLINT,70.0,2016-02-10 14:28:28,0.0,LG11891,3701 ,CRAIG DR,48506
5956,"822  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"822 E ALMA AVE, FLINT, MI, 48505","-83.690186,43.073116",69566133.0,R,26.0,49.0,1700.0,1009.0,-83.690186,43.073116,Copper,Lead,FLINT,60.0,2016-01-26 12:19:32,2.0,LG04107,822 ,E ALMA AVE,48505
4626,"3702  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3702 CRAIG DR, FLINT, MI, 48506","-83.639175,43.044674",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.639175,43.044674,Copper,Lead,,0.0,2016-01-15 11:00:28,3.0,LF99920,3702 ,CRAIG DR,48506
5957,"937  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"937 E ALMA AVE, FLINT, MI, 48505","-83.688705,43.073154",69566133.0,L,26.0,49.0,1700.0,1006.0,-83.688705,43.073154,Copper,Lead,FLINT,70.0,2016-02-09 13:38:25,5.0,LG11225,937 ,E ALMA AVE,48505
4627,"3702 CRAIG DR, FLINT, MI, 48506",Match,Exact,"3702 CRAIG DR, FLINT, MI, 48506","-83.639175,43.044674",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.639175,43.044674,Copper,Lead,FLINT,0.0,2016-03-22 12:30:07,1.0,LG26818,3702,CRAIG DR,48506
5958,"1006  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1006 E ALMA AVE, FLINT, MI, 48505","-83.68728,43.073166",69566135.0,R,26.0,49.0,1700.0,1008.0,-83.68728,43.073166,Copper,Lead,FLINT,670.0,2016-02-08 13:09:36,2.0,LG10829,1006 ,E ALMA AVE,48505
5970,"1238  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1238 E ALMA AVE, FLINT, MI, 48505","-83.67974,43.07323",69566464.0,R,26.0,49.0,1700.0,2009.0,-83.67974,43.07323,Copper,Lead,FLINT,0.0,2016-03-04 12:30:37,0.0,LG20415,1238 ,E ALMA AVE,48505
4640,"3810  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3810 CRAIG DR, FLINT, MI, 48506","-83.638016,43.044697",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.638016,43.044697,Copper,Lead,FLINT,90.0,2016-02-27 12:42:29,0.0,LG18595,3810 ,CRAIG DR,48506
5971,"1302  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1302 E ALMA AVE, FLINT, MI, 48505","-83.678764,43.07323",69566464.0,R,26.0,49.0,1700.0,2009.0,-83.678764,43.07323,Copper,Lead,FLINT,160.0,2016-01-26 12:27:03,0.0,LG04357,1302 ,E ALMA AVE,48505
4641,"3814  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3814 CRAIG DR, FLINT, MI, 48506","-83.63797,43.0447",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.63797,43.0447,Copper,Lead,FLINT,0.0,2016-01-30 12:32:40,0.0,LG06446,3814 ,CRAIG DR,48506
5972,"1318  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1318 E ALMA AVE, FLINT, MI, 48505","-83.67852,43.07323",69566464.0,R,26.0,49.0,1700.0,2009.0,-83.67852,43.07323,Copper,Lead,FLINT,50.0,2016-01-30 12:32:35,1.0,LG06441,1318 ,E ALMA AVE,48505
3310,"3205  CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3205 CHEYENNE AVE, FLINT, MI, 48507","-83.65605,42.99397",69576822.0,L,26.0,49.0,3300.0,2001.0,-83.65605,42.99397,Copper,Lead,FLINT,90.0,2016-02-03 14:23:32,0.0,LG08731,3205 ,CHEYENNE AVE,48507
3307,"3202 CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3202 CHEYENNE AVE, FLINT, MI, 48507","-83.65607,42.99398",69576822.0,R,26.0,49.0,3300.0,1023.0,-83.65607,42.99398,Copper,Lead,FLINT,100.0,2016-03-24 13:17:18,1.0,LG27894,3202,CHEYENNE AVE,48507
4639,"3809  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3809 CRAIG DR, FLINT, MI, 48506","-83.63804,43.04471",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63804,43.04471,Copper,Lead,FLINT,70.0,2016-01-28 13:03:50,0.0,LG05492,3809 ,CRAIG DR,48506
3305,"3202  CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3202 CHEYENNE AVE, FLINT, MI, 48507","-83.65607,42.99398",69576822.0,R,26.0,49.0,3300.0,1023.0,-83.65607,42.99398,Copper,Lead,FLINT,120.0,2016-02-04 13:12:30,5.0,LG09080,3202 ,CHEYENNE AVE,48507
3304,"3113  CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3113 CHEYENNE AVE, FLINT, MI, 48507","-83.65607,42.994522",69576822.0,L,26.0,49.0,3300.0,2001.0,-83.65607,42.994522,Copper,Lead,FLINT,100.0,2016-01-21 16:21:32,0.0,LG02153,3113 ,CHEYENNE AVE,48507
3303,"3110  CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3110 CHEYENNE AVE, FLINT, MI, 48507","-83.65608,42.994534",69576822.0,R,26.0,49.0,3300.0,1023.0,-83.65608,42.994534,Copper,Lead,FLINT,80.0,2016-02-08 13:08:37,0.0,LG10795,3110 ,CHEYENNE AVE,48507
3302,"3105 CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3105 CHEYENNE AVE, FLINT, MI, 48507","-83.656075,42.99457",69576822.0,L,26.0,49.0,3300.0,2001.0,-83.656075,42.99457,Copper,Lead,FLINT,70.0,2016-03-12 12:20:42,0.0,LG22700,3105,CHEYENNE AVE,48507
3301,"3102  CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3102 CHEYENNE AVE, FLINT, MI, 48507","-83.65609,42.994583",69576822.0,R,26.0,49.0,3300.0,1023.0,-83.65609,42.994583,Copper,Lead,FLINT,90.0,2016-01-28 13:03:05,3.0,LG05450,3102 ,CHEYENNE AVE,48507
3300,"3101  CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3101 CHEYENNE AVE, FLINT, MI, 48507","-83.656075,42.994595",69576822.0,L,26.0,49.0,3300.0,2001.0,-83.656075,42.994595,Copper,Lead,FLINT,0.0,2016-01-22 12:34:47,0.0,LG02315,3101 ,CHEYENNE AVE,48507
4631,"3721  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3721 CRAIG DR, FLINT, MI, 48506","-83.63898,43.04469",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63898,43.04469,Copper,Lead,FLINT,0.0,2016-01-30 12:31:23,0.0,LG06370,3721 ,CRAIG DR,48506
5962,"1044  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1044 E ALMA AVE, FLINT, MI, 48505","-83.68627,43.073174",69566135.0,R,26.0,49.0,1700.0,1008.0,-83.68627,43.073174,Copper,Lead,FLINT,90.0,2016-03-01 13:28:35,0.0,LG19236,1044 ,E ALMA AVE,48505
4632,"3726  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3726 CRAIG DR, FLINT, MI, 48506","-83.638916,43.04468",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.638916,43.04468,Copper,Lead,FLINT,0.0,2016-01-21 16:12:54,0.0,LG02019,3726 ,CRAIG DR,48506
5963,"1050  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1050 E ALMA AVE, FLINT, MI, 48505","-83.68611,43.073177",69566135.0,R,26.0,49.0,1700.0,1008.0,-83.68611,43.073177,Copper,Lead,FLINT,0.0,2016-02-08 13:07:53,0.0,LG10754,1050 ,E ALMA AVE,48505
4633,"3729  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3729 CRAIG DR, FLINT, MI, 48506","-83.63889,43.044693",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63889,43.044693,Copper,Lead,FLINT,0.0,2016-01-22 12:56:02,1.0,LG02518,3729 ,CRAIG DR,48506
5964,"1053 E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1053 E ALMA AVE, FLINT, MI, 48505","-83.68606,43.07319",69566135.0,L,26.0,49.0,1700.0,1007.0,-83.68606,43.07319,Copper,Lead,FLINT,190.0,2016-04-08 14:40:55,62.0,LG33601,1053,E ALMA AVE,48505
4634,"3729 CRAIG DR, FLINT, MI, 48506",Match,Exact,"3729 CRAIG DR, FLINT, MI, 48506","-83.63889,43.044693",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63889,43.044693,Copper,Lead,FLINT,0.0,2016-03-15 12:09:59,0.0,LG23449,3729,CRAIG DR,48506
5965,"1054  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1054 E ALMA AVE, FLINT, MI, 48505","-83.686005,43.073177",69566135.0,R,26.0,49.0,1700.0,1008.0,-83.686005,43.073177,Copper,Lead,FLINT,0.0,2016-01-21 16:21:29,0.0,LG02150,1054 ,E ALMA AVE,48505
4635,"3734  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3734 CRAIG DR, FLINT, MI, 48506","-83.63883,43.04468",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.63883,43.04468,Copper,Lead,FLINT,70.0,2015-10-30 11:17:57,0.0,LF89520,3734 ,CRAIG DR,48506
4636,"3738  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3738 CRAIG DR, FLINT, MI, 48506","-83.63879,43.04468",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.63879,43.04468,Copper,Lead,FLINT,60.0,2015-10-30 11:18:02,0.0,LF89525,3738 ,CRAIG DR,48506
5967,"1061  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1061 E ALMA AVE, FLINT, MI, 48505","-83.685844,43.07319",69566135.0,L,26.0,49.0,1700.0,1007.0,-83.685844,43.07319,Copper,Lead,FLINT,0.0,2016-02-09 14:09:10,8.0,LG11414,1061 ,E ALMA AVE,48505
5968,"1190  E ALMA AVE, FLINT, MI, 48505",Match,Exact,"1190 E ALMA AVE, FLINT, MI, 48505","-83.68087,43.073227",69566449.0,R,26.0,49.0,1700.0,2012.0,-83.68087,43.073227,Copper,Lead,FLINT,50.0,2016-01-26 12:27:45,0.0,LG04394,1190 ,E ALMA AVE,48505
4638,"3806  CRAIG DR, FLINT, MI, ",Match,Exact,"3806 CRAIG DR, FLINT, MI, 48506","-83.638054,43.044697",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.638054,43.044697,Copper,Lead,FLINT,0.0,2016-01-15 11:01:14,0.0,LF99939,3806 ,CRAIG DR,
5969,"1214  E ALMA AVE, FLINT, MI, 48505",Match,Non_Exact,"1214 E ALMA AVE, FLINT, MI, 48505","-83.68011,43.07323",69566464.0,R,26.0,49.0,1700.0,2009.0,-83.68011,43.07323,Copper,Lead,FLINT,350.0,2016-02-08 13:06:33,0.0,LG10734,1214 ,E ALMA AVE,48505
4650,"3834 CRAIG DR, FLINT, MI, 48506",Match,Exact,"3834 CRAIG DR, FLINT, MI, 48506","-83.63776,43.044704",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.63776,43.044704,Copper,Lead,FLINT,0.0,2016-03-16 09:29:17,0.0,LG24184,3834,CRAIG DR,48506
3321,"3320 CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3320 CHEYENNE AVE, FLINT, MI, 48529","-83.655464,42.980873",69577147.0,R,26.0,49.0,11302.0,1002.0,-83.655464,42.980873,Copper,Lead,BURTON,80.0,2016-03-23 11:29:16,10.0,LG27398,3320,CHEYENNE AVE,48529
3320,"3312  CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3312 CHEYENNE AVE, FLINT, MI, 48529","-83.65546,42.98079",69577147.0,R,26.0,49.0,11302.0,1002.0,-83.65546,42.98079,Copper,Lead,BURTON,200.0,2016-02-09 13:40:50,1.0,LG11289,3312 ,CHEYENNE AVE,48529
3318,"3298  CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3298 CHEYENNE AVE, FLINT, MI, 48529","-83.65545,42.980637",69577147.0,R,26.0,49.0,11302.0,1002.0,-83.65545,42.980637,Copper,Lead,FLINT,150.0,2016-01-21 13:36:39,0.0,LG01308,3298 ,CHEYENNE AVE,48529
3317,"3289  CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3289 CHEYENNE AVE, FLINT, MI, 48529","-83.655426,42.98053",69577147.0,L,26.0,49.0,11302.0,1001.0,-83.655426,42.98053,Copper,Lead,BURTON,160.0,2016-01-20 13:07:31,0.0,LG00955,3289 ,CHEYENNE AVE,48529
3316,"3286  CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3286 CHEYENNE AVE, FLINT, MI, 48529","-83.65544,42.980507",69577147.0,R,26.0,49.0,11302.0,1002.0,-83.65544,42.980507,Copper,Lead,BURTON,90.0,2016-02-07 12:25:40,0.0,LG10570,3286 ,CHEYENNE AVE,48529
3315,"3275 CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3275 CHEYENNE AVE, FLINT, MI, 48529","-83.65542,42.980377",69577147.0,L,26.0,49.0,11302.0,1001.0,-83.65542,42.980377,Copper,Lead,BURTON,300.0,2016-03-16 13:13:59,2.0,LG24497,3275,CHEYENNE AVE,48529
3313,"3275  CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3275 CHEYENNE AVE, FLINT, MI, 48529","-83.65542,42.980377",69577147.0,L,26.0,49.0,11302.0,1001.0,-83.65542,42.980377,Copper,Lead,BURTON,690.0,2016-01-22 12:37:26,6.0,LG02409,3275 ,CHEYENNE AVE,48529
3312,"3214  CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3214 CHEYENNE AVE, FLINT, MI, 48507","-83.65607,42.993908",69576822.0,R,26.0,49.0,3300.0,1023.0,-83.65607,42.993908,Copper,Lead,FLINT,60.0,2016-02-01 13:27:28,0.0,LG06853,3214 ,CHEYENNE AVE,48507
3311,"3210 CHEYENNE AVE, FLINT, MI, 48507",Match,Exact,"3210 CHEYENNE AVE, FLINT, MI, 48507","-83.65607,42.993935",69576822.0,R,26.0,49.0,3300.0,1023.0,-83.65607,42.993935,Copper,Lead,FLINT,60.0,2016-03-25 12:09:24,0.0,LG28234,3210,CHEYENNE AVE,48507
4642,"3817  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3817 CRAIG DR, FLINT, MI, 48506","-83.63795,43.044712",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63795,43.044712,Copper,Lead,FLINT,0.0,2016-02-19 12:41:27,0.0,LG15947,3817 ,CRAIG DR,48506
5973,"1318 E ALMA AVE, FLINT, MI, 48505",Match,Non_Exact,"1318 E ALMA AVE, FLINT, MI, 48505","-83.67852,43.07323",69566464.0,R,26.0,49.0,1700.0,2009.0,-83.67852,43.07323,Copper,Lead,FLINT,0.0,2016-04-25 13:25:25,2.0,LG39246,1318,E ALMA AVE,48505
4643,"3817 CRAIG DR, FLINT, MI, 48506",Match,Exact,"3817 CRAIG DR, FLINT, MI, 48506","-83.63795,43.044712",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63795,43.044712,Copper,Lead,FLINT,60.0,2016-04-13 12:32:46,0.0,LG35390,3817,CRAIG DR,48506
4644,"3821  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3821 CRAIG DR, FLINT, MI, 48506","-83.63791,43.044712",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.63791,43.044712,Copper,Lead,FLINT,0.0,2016-01-23 11:59:53,0.0,LG02809,3821 ,CRAIG DR,48506
4645,"3826  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3826 CRAIG DR, FLINT, MI, 48506","-83.63784,43.0447",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.63784,43.0447,Copper,Lead,FLINT,70.0,2016-01-26 13:46:15,1.0,LG04487,3826 ,CRAIG DR,48506
4646,"3829  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3829 CRAIG DR, FLINT, MI, 48506","-83.637825,43.044712",69603076.0,L,26.0,49.0,2400.0,3006.0,-83.637825,43.044712,Copper,Lead,FLINT,0.0,2016-01-21 15:31:00,0.0,LG01679,3829 ,CRAIG DR,48506
4647,"3830  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3830 CRAIG DR, FLINT, MI, 48506","-83.6378,43.0447",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.6378,43.0447,Copper,Lead,FLINT,0.0,2016-01-26 12:26:41,0.0,LG04338,3830 ,CRAIG DR,48506
4648,"3834  CRAIG DR, FLINT, MI, 48506",Match,Exact,"3834 CRAIG DR, FLINT, MI, 48506","-83.63776,43.044704",69603076.0,R,26.0,49.0,2400.0,3008.0,-83.63776,43.044704,Copper,Lead,FLINT,60.0,2016-02-16 08:29:21,0.0,LG13680,3834 ,CRAIG DR,48506
3319,"3299  CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3299 CHEYENNE AVE, FLINT, MI, 48529","-83.65543,42.980637",69577147.0,L,26.0,49.0,11302.0,1001.0,-83.65543,42.980637,Copper,Lead,FLINT,0.0,2016-01-21 16:01:09,0.0,LG01955,3299 ,CHEYENNE AVE,48529
4661,"3205  CRANBROOK CIR, FLINT, MI, 48507",Match,Exact,"3205 CRANBROOK CIR, FLINT, MI, 48507","-83.70517,42.991817",69574547.0,L,26.0,49.0,13500.0,2019.0,-83.70517,42.991817,Copper,Lead,FLINT,120.0,2016-01-23 12:02:18,1.0,LG02894,3205 ,CRANBROOK CIR,48507
4662,"3208  CRANBROOK CIR, FLINT, MI, 48507",Match,Exact,"3208 CRANBROOK CIR, FLINT, MI, 48507","-83.7052,42.991795",69574547.0,R,26.0,49.0,13500.0,2015.0,-83.7052,42.991795,Copper,Lead,FLINT,150.0,2016-02-10 14:28:58,0.0,LG11915,3208 ,CRANBROOK CIR,48507
4663,"6923 CRANWOOD CT, FLINT, MI, 48505",Match,Exact,"6923 CRANWOOD CT, FLINT, MI, 48505","-83.7168,43.07391",69563777.0,R,26.0,49.0,100.0,3004.0,-83.7168,43.07391,Copper,Lead,FLINT,0.0,2016-03-17 12:08:24,0.0,LG24951,6923,CRANWOOD CT,48505
2001,"3623 BRENTWOOD DR, FLINT, MI, 48503",Match,Exact,"3623 BRENTWOOD DR, FLINT, MI, 48503","-83.72973,43.011715",69565150.0,L,26.0,49.0,1600.0,4015.0,-83.72973,43.011715,Copper,Lead,FLINT,0.0,2016-03-07 15:32:43,2.0,LG20976,3623,BRENTWOOD DR,48503
3332,"3347 CHEYENNE AVE, FLINT, MI, 48529",Match,Exact,"3347 CHEYENNE AVE, FLINT, MI, 48529","-83.65546,42.981155",69577147.0,L,26.0,49.0,11302.0,1001.0,-83.65546,42.981155,Copper,Lead,BURTON,320.0,2016-03-16 13:14:20,4.0,LG24507,3347,CHEYENNE AVE,48529
2000,"3512 BRENTWOOD DR, FLINT, MI, 48503",Match,Exact,"3512 BRENTWOOD DR, FLINT, MI, 48503","-83.728485,43.010765",69565156.0,R,26.0,49.0,1600.0,5007.0,-83.728485,43.010765,Copper,Lead,FLINT,80.0,2016-03-14 12:40:10,3.0,LG23190,3512,BRENTWOOD DR,48503
